Date,SPY,EFA,EEM,VNQ,IEF,TIP,LQD,HYG,Portfolio
2018-06-20,0.0010233198397777699,0.00022221115960932014,0.00043276865952037726,0.0044612739109613385,-0.0009691579653416271,-0.0008276547966409975,-0.000558515615838795,0.00010463382408989475,0.0038888790161372808
2018-06-21,-0.0037612250346489738,-0.002131175731551116,-0.0014062006061313582,0.0019051965324929478,0.0007955262545744635,0.0005354457403651924,-7.895310216968766e-05,-0.0002091168000264321,-0.004350502747094964
2018-06-22,0.0010938905534000564,0.003174864062021343,0.001035191755953746,0.0031437259148931144,5.882529326710628e-05,0.0004277224561816784,0.00012292340108917,1.1621788233773245e-05,0.009068765225039986
2018-06-25,-0.008167663796719137,-0.004159325417055504,-0.0013433249006470694,-0.0010397069441082875,0.0004113307200383831,0.00013351025463748112,-9.647413160011054e-05,-0.00023281688706952022,-0.014494471102523764
2018-06-26,0.0013283258994189584,0.0005384664508090387,-0.0003923575904242416,0.0012905828608696269,0.00014669920699186267,0.000426756544518625,0.00033364511882763017,-1.1647555206573125e-05,0.003660470935804927
2018-06-27,-0.004970447068597061,-0.002821762802503358,-0.0019230633652492668,-0.0015338455995034474,0.0011438259244989535,0.0009856810597071552,0.00034129660938413413,-0.0002099645361658964,-0.008988279778428787
2018-06-28,0.0034305707300266606,0.0011303740738649593,0.0008504564774025614,0.0035762766363548696,-0.00029231080322014155,-0.0003981897831429104,-0.00013082024354792445,-0.00028067462129710563,0.007885682466440967
2018-06-29,0.0008638044290494307,0.00166667998228307,0.0014991904134177949,0.0009846145841241772,-0.0002338147153022496,0.00010640113608650914,5.2401305564186985e-05,-0.00023454814050046793,0.004704728994722451
2018-07-02,0.00128257529724225,-0.002732558154557052,-0.0009923931706293243,-0.002209864655410021,-0.00020537262624140685,0.0001093575564360405,1.314200990263359e-05,9.56562273623618e-05,-0.0046394575158945186
2018-07-03,-0.0021184380890977516,0.0009040885909948003,6.992316037710556e-05,0.003012272889453982,0.000762942977890102,0.0006400858198638115,0.0003676716420344617,1.1814080004546313e-05,0.003650361071521058
2018-07-05,0.004894588507275799,0.0029748265459559773,-0.0002562254626563787,0.004754255081966719,2.9274184402172664e-05,0.0003459334918328283,0.00031395618216283343,0.00037736552436598016,0.013433974055305931
2018-07-06,0.005074957318625372,0.0016066899464880712,0.0013778529922337857,0.00213134465498932,0.00026336925909615784,0.0004253722579439234,0.00013911993911304156,0.0002584919268835861,0.011277198295373258
2018-07-09,0.005402811425210707,0.0028853733763521514,0.0017968286048626325,-0.003179896811499017,-0.0007602659385381405,-0.0006105565954093283,6.94325212408975e-05,0.00015241132718528673,0.005756137909405188
2018-07-10,0.0021588954375499902,-0.0001318708491179099,-0.00022632100361242858,0.0008255829376871305,-0.00023451110994966438,-0.00045226513998423144,-0.00011275148650227163,1.1640651059563468e-05,0.0018383994371301783
2018-07-11,-0.004388537468527853,-0.005014647025492724,-0.0019505360154329799,-0.0013086205389040374,0.0006160307420254307,0.00031967355476612,0.00019972635685885367,-0.00015205957686053042,-0.011678969971567721
2018-07-12,0.005439560213041483,0.002326318144379691,0.0013647950754446026,0.0012157120144822287,-0.00011700985166228638,-0.0002394347803312713,0.00021673235956944927,0.00031635293826255407,0.01052302611318645
2018-07-13,0.0004725800876166364,0.0009322238466408672,6.847441699338041e-05,-0.001212028321002867,0.0004978799704536296,0.0005859949947842003,7.785368480071054e-05,0.0,0.0014229786802865572
2018-07-16,-0.0005367454058923915,-0.0001328033112828253,-0.0005473337537933887,-0.0021395025106181187,-0.0004970550579284083,-0.0007974961314043183,-0.00016421287970346256,-7.00726640048055e-05,-0.0048852217146277185
2018-07-17,0.002427252423024262,0.0005312952841127094,0.0007337720324697372,-0.002639996623669294,-0.0001757408867506305,-0.00039983462867608787,-6.92725666196381e-05,3.507790070720329e-05,0.000442552934598261
2018-07-18,0.0012622071213895137,4.422182775145611e-05,-0.00011381582289099468,-0.0017716610016888625,-0.00023439382384407014,-0.0004803040174446993,-1.7324382146355344e-05,4.6735250977936187e-05,-0.0012643348478960763
2018-07-19,-0.0022630928747617183,-0.0006186320220160413,-0.0012306423373594222,0.004696025911282754,0.0008210198567331073,0.0004276268227071389,0.00015596951825644912,-4.671341934415763e-05,0.0019415614554981091
2018-07-20,-0.000685546408372506,0.001416913299070921,0.001430554384069427,-0.003859709648161225,-0.0010527401733796849,-0.0007206674054388351,-0.00029413751285632954,4.6735250977936187e-05,-0.0037185982140902967
2018-07-23,0.0011155888602937035,0.0,-0.000659692854098104,-0.0008387511103844503,-0.001467521612483491,-0.001418139044304534,-0.00039913695457479694,-3.5049220089733435e-05,-0.003702701935641406
2018-07-24,0.0030191383774708755,0.001762925393190029,0.001465556977167415,-0.002026916928904887,0.00020641316824190347,0.00016128577839820134,0.00031360839867033974,0.0002103350679434346,0.0051123462321773115
2018-07-25,0.005113682621930638,0.0022346472485983647,0.0016249074134302433,0.0031801573825680053,-0.0002062712445715209,5.377292319133087e-05,0.00013026422287378824,0.0001864816410655834,0.012317642209086434
2018-07-26,-0.0014156157358822252,-0.001348319172819179,-0.0011103738567734833,0.0013309932143286574,-0.0003242972623146878,-0.00029559040558622127,9.540692488529956e-05,1.1723677326025417e-05,-0.003056072616835814
2018-07-27,-0.0040657012691903026,0.000567948839499155,0.0003593108293019176,-0.004274572271373245,0.0004722422403521387,0.0004571871720306708,0.00012994769267125062,-3.499767471929482e-05,-0.006388634441427709
2018-07-30,-0.0031340029432489922,-4.3611623403072565e-05,-0.00015662858646176003,0.0002483348375359462,-0.00038316090373931023,-0.00016105978534449727,-0.0001384161413074514,3.500992737979214e-05,-0.0037335352185893455
2018-07-31,0.0029573797110903576,0.0003924673486271013,0.0005378790856529037,0.006700518678790158,0.0004132734365070778,0.00045664099810691636,0.00031197370438156295,0.00020937680446182495,0.011979509767617903
2018-08-01,-0.001002361021426057,-0.0015243515657206608,-0.0008916784621653018,0.0028313415247337662,-0.0007088888290455398,-0.0007326925893225588,-0.0003526580989157924,8.979955424472942e-05,-0.0022914894876174146
2018-08-02,0.0032686728508312776,-0.001969952156988164,-0.0013270471852729337,-0.0015997805894054197,0.0003553084024577657,0.00016213352713787544,0.0001217297577841725,5.824535038323475e-05,-0.0009306900430721911
2018-08-03,0.002570866720597875,0.00017629141051493934,0.0007750466853520433,0.004331604101601538,0.0007687164795336709,0.0005937535953695949,0.00031264648462256964,8.150501654944354e-05,0.009610430494141673
2018-08-06,0.0022002678911608787,-0.001277133482192938,-0.0007690859104952486,-0.0005296511305917573,0.00014746163681926826,5.3749364563082654e-05,9.520398441540401e-05,0.00018619681326670356,0.00010700916694539322
2018-08-07,0.0019815488286087477,0.002344029968256578,0.0010257820669484997,-0.0007231412786264713,-0.0006189858714266139,-0.0004039317424142319,-0.00031135265883434074,4.638420699039081e-05,0.003340333519502559
2018-08-08,-0.0002523173401442813,-0.0002632590791823652,-0.00013538475856352816,-0.00231834874638035,0.0002657758268255872,2.6953928632789115e-05,-0.00015620091860231168,-5.800661001906793e-05,-0.0028907876974335277
2018-08-09,-0.000819715734988713,-0.0008785796846135008,-0.0002937185797697861,0.00019430724046758387,0.0008264026735361307,0.0007010261581076759,7.824954687516428e-05,-6.964608999046052e-05,-0.00026167447037590575
2018-08-10,-0.0040199295102261385,-0.005991157906211186,-0.0021300610437141156,-0.0030590079835215445,0.0012950131659631436,0.0009684694697427609,0.0001649482635731392,-0.00017436561728615408,-0.012946091161680093
2018-08-13,-0.0022459588268922692,-0.0010787914999521476,-0.0016439127165754465,-0.0007828829449345154,-8.789097031083326e-05,-5.3651866451565056e-05,-2.600197710108665e-05,-6.986132835442583e-05,-0.0059889521305722905
2018-08-14,0.003828282142388417,-4.513951388407378e-05,0.0006120619672574713,0.001961157205588826,-0.00029306383293835613,-0.00037536859550078014,0.0001300590393026546,0.0001747248025304904,0.00599271321474465
2018-08-15,-0.00448041918583475,-0.004331410456766904,-0.0028778884166496656,0.0030734244993400497,0.0007335093764458955,0.0005907298004178995,0.00020785327665160392,-0.00017442004744701035,-0.007258621153842879
2018-08-16,0.004854806086606489,0.0021058461729396515,0.0006263646335446627,0.0032438590135713597,-8.776386006164039e-05,-0.00018760954586271027,0.00012959010831434803,0.00012820051338697792,0.010813293122439137
2018-08-17,0.0021124285206152392,0.0017730042917976751,0.0010533949792573827,0.0036978601877612153,0.00011709305304343775,0.00013409407181954602,8.635030082517759e-05,0.0001163527845186252,0.0090905781896383
2018-08-20,0.0012838036315245382,0.0016269826761868833,0.0004501359248496595,0.00028562717178051147,0.0009365240761445514,0.0005897217812485644,0.00025866722460030637,4.6478047930964554e-05,0.005477940534265979
2018-08-21,0.00140725099299841,0.0018430148811053647,0.0012735787137249767,-0.0024252320662400354,-0.00040837883937234755,-0.00018725121059615102,-0.00024944855876659624,0.00015101152147023456,0.001404545434323856
2018-08-22,-0.00035625818678055584,0.0011616096738445547,0.0007918030881422845,-0.0022485395771407292,0.0005550666898574752,0.0006423983377763065,-8.57268919692844e-06,3.477300673957462e-05,0.0005722803432419819
2018-08-23,-0.0007968027080332618,-0.002136214887507959,-0.001617362032578862,-0.0010103190803150586,-2.911441797555092e-05,0.0002404616294706896,3.4461503914373635e-05,-1.1564582821388393e-05,-0.005326454575847018
2018-08-24,0.003611113394216225,0.0017480836999479664,0.0018553065359830036,0.002363483150388035,8.742404227852773e-05,0.0002936253426792934,0.00019827982113946875,0.00017394785953217529,0.010331263846164694
2018-08-27,0.004737338301464699,0.004010758329882047,0.0014295745401103899,-0.001438568090005754,-0.000670634047290497,-0.0004533452123284931,-0.00015489159985123682,3.4715748878833e-05,0.007494947970859987
2018-08-28,0.00028976115597574293,-0.0002638943889785361,-0.0003637119271650002,0.005389854895014601,-0.0006720399702818236,-0.0005874696355204545,-0.0003791028797871188,-4.6301396617276506e-05,0.0033670958526401335
2018-08-29,0.0032284899707503366,0.0016285149224683382,0.000616003755784167,9.500560796995573e-05,-8.783945912774759e-05,0.0,-0.00010378166937998757,-5.788119934136971e-05,0.0053185119291236935
2018-08-30,-0.002428855883911596,-0.0028454885531470574,-0.002607711097843912,-0.0025636339925990017,0.0005565117932802676,0.00026754264430570716,9.52352214236063e-05,-8.104481825425003e-05,-0.009607444686746238
2018-08-31,2.0376867195714963e-05,-0.00238656390598998,0.0005122123221226627,0.0015767200891965594,5.860527658549941e-05,-0.0003475619254473816,-0.000147043757109544,0.00012750901495788282,-0.0005857460184885865
2018-09-04,-0.0010331678091987761,-0.002539315471835135,-0.0019457702959042034,-0.00475902487990405,-0.0006855840572591143,-0.0004135986867893515,-0.0001842094636309244,-0.00020816384618815853,-0.011768834510709715
2018-09-05,-0.001614960266415699,-0.0027407622938281583,-0.001441065674360953,0.0023117967965678335,-2.9351911252595284e-05,-0.00029579474196560484,-6.09535109721282e-05,-0.00010492639860133491,-0.00397601800082864
2018-09-06,-0.001805988965995331,-0.0009069196711571025,9.586780777450788e-05,0.0011493217269669565,0.0006166926508168746,0.00026912860957755135,0.0002787443384857147,8.165402044277848e-05,-0.00022149948308804973
2018-09-07,-0.001166043051813026,-0.0024105832865989217,-0.0005028644246543812,-0.004345312210414765,-0.0013480333606754602,-0.0008606250774082391,-0.0004169236309246927,-0.00010490609100766157,-0.011155291133497147
2018-09-10,0.0010430409696581043,0.0018341163087987498,-0.000986767193184579,0.0017862167587297862,0.00017653647145734474,8.09388236001185e-05,0.00033145539378847126,0.00019840019024521818,0.004463937723093214
2018-09-11,0.0019784902772171263,0.0002733963902660674,0.00021876414080168605,-4.8035471809493306e-05,-0.0010885877445270143,-0.0006202364937145765,-0.00022601588505267723,2.3296957166629717e-05,0.0005110721703477478
2018-09-12,0.0001454525476515034,0.0012748391752711585,0.0005093388353257345,0.00019234013724158674,0.00035441826664550646,0.0002701945314645737,0.00020039418001636112,0.0002328481546638228,0.0031798258282802476
2018-09-13,0.003548648882456362,0.0022215723815900866,0.0013513607226511406,0.0019696196553132595,-2.9481760755178943e-05,-0.00043197473676775955,0.0002086974393267438,0.00018586588489468705,0.009024308468709342
2018-09-14,0.00010326853208297848,0.0004500390639981866,-9.524880908802215e-05,-0.002533755088635692,-0.0005605004347689624,-0.0005407291288306192,-0.00012150321447440549,9.27438136332004e-05,-0.0032056852660833357
2018-09-17,-0.003176684026397547,0.0002695878715264888,-0.0009056357337645649,0.0012991069187876293,5.915281566510888e-05,5.4127460233921454e-05,-6.080635696136261e-05,-6.951846409515294e-05,-0.0025306695150054785
2018-09-18,0.0032557491238203173,0.0031427694104087856,0.0009620077574516773,-0.0019182332434775962,-0.0012408920510259436,-0.0006228441781350735,-0.00040858427958317955,-1.1588899394421316e-05,0.003158383640064566
2018-09-19,0.0006392289948486063,0.001066348319692678,0.0013816249906376977,-0.004674115431710968,-0.0005043595585459082,-0.00032547765705017714,-0.00014839063596272517,-0.0001854773146076627,-0.002750618292698459
2018-09-20,0.004862253862868604,0.0037190669887891656,0.001104313497455145,0.003754068884789597,2.9755658007291072e-05,0.0004073969996160498,0.00026227449088958024,0.00013938601821128493,0.014278516400626719
2018-09-21,-0.0005479505158672681,0.0001311406270711135,0.0004647952352325513,-0.00014479332128702893,0.00011879025591494674,2.7143748689195666e-05,1.7416671607151102e-05,2.3180084616791775e-05,8.972278597745308e-05
2018-09-24,-0.0019934150641405246,-0.0013550823910012054,-0.0011334677455620335,-0.00718307259446811,-0.0003266357715942414,-0.000298434340608833,-0.00022664638842669895,-4.6394013589368126e-05,-0.012563148309391014
2018-09-25,-0.0005565945224408564,0.0014930040781208963,0.00039774423399403515,4.985221418696284e-05,-0.0002973655983114387,-0.00010855327658652047,0.0,-8.116587112291241e-05,0.0008969212578401662
2018-09-26,-0.0017953706134930636,0.0001311205416196115,0.0002097600159471913,-0.004789160825525097,0.0009821942061613907,0.0005160968137696509,0.00035820276313756064,0.00010448075209177344,-0.004282676346290983
2018-09-27,0.0016764182783582714,-0.0006115592616776078,0.000488353291453425,0.0019185985052816434,0.0,0.00010845401222325801,0.00013062754970571966,0.0001855856221483432,0.0038964779974930528
2018-09-28,6.213309579852221e-05,-0.0024507228000009815,-0.000671133390940093,0.00542719986707203,0.0001482834719963133,-0.00013551253375135853,-6.958020683126565e-05,6.944482313884227e-05,0.0023801123264820096
2018-10-01,0.0020844378828539065,0.0003529731992073959,2.329686019175714e-05,-0.003718399920883231,-0.0007605434081061291,-0.0008931425701888761,-0.00013788376618737442,0.0002893416895477286,-0.0027599200335648227
2018-10-02,-0.00034972590240867074,-0.0015425287376775176,-0.0012578654119349997,-0.0009007987152388265,0.0007744418101644612,0.0004901095762496865,8.736730274467864e-05,-8.110618456280694e-05,-0.002780106262663995
2018-10-03,0.0003293258241532815,-0.0005315899552322811,-0.000825674664701459,-0.004263270159587585,-0.002228371768495729,-0.0014406639986814795,-0.000585026538932576,-0.0002667667277731933,-0.009812037989251022
2018-10-04,-0.0046893871740188555,-0.0035059021080694253,-0.0024976062173509453,-0.0033461222658389914,-0.0007782776427733395,-0.0007373381254362488,-0.0004128443555156736,-0.00037202648385231685,-0.016339504372855796
2018-10-05,-0.0033582062803536815,-0.0017961147635178975,-0.0003659480088650691,-0.00020451161253411956,-0.0007203224269802355,-0.000821455057314413,-0.0003880509284856282,-0.0004435372402065263,-0.00809814631825757
2018-10-08,0.0,-0.0014456010857022861,0.00014692098200916882,0.005780132692613105,0.0001203468167441768,-0.00013724468149586277,-0.0001062691231485613,-0.0002227341903657587,0.004135551410653982
2018-10-09,-0.0008756533157113333,-0.0007716413428214053,-0.0003667429366878916,0.0005546793281371087,0.0005714676572623256,0.0008514956718183697,0.0002836416385021412,0.000152730174143656,0.00039997687464297135
2018-10-10,-0.018997765495906014,-0.00637141307660426,-0.00296933243715285,-0.005941549539832458,0.00014984024040975985,-0.00030128925292018934,-0.00027396495952809464,-0.000715613315078123,-0.03542108783661223
2018-10-11,-0.013215980553892193,-0.004184754882066521,-0.0010116300744499207,-0.011449076402761361,0.0012301014454031423,0.0004935342215200533,0.0004165452691028415,8.271794312193493e-05,-0.027638543034022026
2018-10-12,0.00833312913179136,0.001084636207305678,0.0029381719190721967,-0.0010524667262769682,-0.00035846110601088775,-0.00046548303956702727,1.7638429271871203e-05,0.0005312622166582682,0.011028427032244492
2018-10-15,-0.003370308979899894,-0.000704828486043918,-0.0010672722748993114,0.0026907019991362804,0.00017946958845269645,0.00019197304146545413,-0.0001853221390051063,-7.045688519652371e-05,-0.0023360441359903225
2018-10-16,0.013119503346504623,0.005133505520240189,0.002508808757431114,0.008227469174241886,-2.9947030420973686e-05,2.7434831187500563e-05,0.000256400649761801,0.0003408135820673675,0.02958398883101351
2018-10-17,0.00010690902197278973,-0.001713240687171158,-0.0012237039859509858,-0.001540531160287806,-0.0008670493914469168,-0.0007122727550188057,-0.0004938592067860404,-0.00019911061533968156,-0.006642858780028605
2018-10-18,-0.00866464097909434,-0.0048432450567181705,-0.002626375375387957,-0.000773058331259735,0.0005397744498039536,-0.00021961714308577074,0.0,-0.0004224997781873352,-0.01700966221392935
2018-10-19,-0.0003255115862964564,0.001704013886180511,0.0009414904221802579,0.0034601844899611045,-0.00035927724740855146,-0.0002748620715092742,-0.00012401134147452809,5.896490426493539e-05,0.005080991455897999
2018-10-22,-0.0026931695235029585,-0.0013179016191572023,0.001083920591039589,-0.005581133212640133,5.998833779352619e-05,-0.00016501504541799328,-0.00012426673731513738,4.712834408628908e-05,-0.00869044886511402
2018-10-23,-0.003054672651327195,-0.00283641603413427,-0.0010972540089176474,0.001765467995643455,0.0007790512886528988,8.255293096115501e-05,0.00014216793406582884,-9.421228748155431e-05,-0.0043133148325373285
2018-10-24,-0.018178938019989866,-0.008495023744904573,-0.003227423740596447,0.0037741664517221274,0.0016137403325870768,0.0009904598271942787,0.00014192710425495748,-0.0004949286922411256,-0.02387602048197357
2018-10-25,0.010764261458795188,0.0037819349621468932,0.001928084297874655,0.005121678049745793,-0.0007134240505131783,-0.0012614848108463029,-0.00012401410654619971,0.00020131578902631288,0.01969835158968316
2018-10-26,-0.010552562794081188,-0.002037239546813807,-0.0011503011978559075,-0.00960813623181065,0.0013407116193535629,0.0015147269442663757,0.00016849490054542395,-0.0004491351527064036,-0.020773441459102593
2018-10-29,-0.0033240822900748143,-0.0008301981980154749,-0.001732623871803818,0.0050777069521037,-2.961546045855412e-05,-0.0003015928408738988,-0.00011509943597850515,-9.497239392580736e-05,-0.0013504775390271728
2018-10-30,0.00889113452833743,0.003623926959637935,0.0019473876259260337,0.005474699278166462,-0.0006526544062779415,-0.0007952722201599594,-0.00022158633963748064,0.000237707869288184,0.01850534329528066
2018-10-31,0.00640854896303904,0.0022257854723265022,0.001084152685945683,-0.0046941576431252414,-0.0007432241241303927,-0.0006875013862057577,-0.0002843531997800519,0.0,0.003309250768069783
2018-11-01,0.006385181696540209,0.0038424711030129897,0.0035750577476869605,0.0018897079887417513,0.000256820015917647,-0.00038347157592498736,0.00030304900958344483,0.00045867687582368255,0.016327492861381698
2018-11-02,-0.003553761258168131,0.000426775653826561,0.000641024906321408,-0.0033041253723312906,-0.0016711744186274635,-0.0009115420234284799,-0.00040105076565870594,-5.931463363839651e-05,-0.008833167911704498
2018-11-05,0.0033101266880781297,0.0,0.0002694905717123941,0.005945712747157029,0.00018010144046647357,0.0005541215786940112,0.00017895641614154025,8.304682986892686e-05,0.010521556272118504
2018-11-06,0.003796667316392499,0.0012312675543323603,-0.00017100679969375145,0.0020200993417829774,-0.0003299098653633758,-0.0001106053526353734,0.00016972094438800768,0.0002609022699863628,0.006867135409189706
2018-11-07,0.01284526916945654,0.004008812400199124,0.0018844625597550292,0.0047739835034309236,0.0,0.00022134111037666048,0.00025863557757153103,0.0005794578182997557,0.024571962139089566
2018-11-08,-0.0010891316317682919,-0.0029320768612680404,-0.002594290660161769,0.000297880656765237,-0.00042030718625661877,-0.0004146232397801652,-0.00029352603577262885,-0.0002468891408414664,-0.007692964099083743
2018-11-09,-0.005860642254251402,-0.0019739636404546676,-0.0018495630623912686,-4.9535520892085574e-05,0.0011725301818914734,0.0007197009819011723,7.137938970347424e-05,-0.0005657820714228268,-0.008335875995916132
2018-11-12,-0.011211194618114328,-0.004920389126846903,-0.0014070342687794502,0.0007939596636830971,0.0008984632035963003,0.0006351817286244455,-8.96000019997567e-06,-0.0006164576700947944,-0.015836431088131604
2018-11-13,-0.0011227109973744652,0.0012987218363175624,0.0011467942028848155,-0.0003962156796469607,0.00023889931207004,-0.00024803586603646674,-0.00013370893186601674,-0.0001669796280537539,0.0006167642482947547
2018-11-14,-0.0041017713947237855,0.00023948118418359865,0.0006046798079386352,-0.0009915436137416746,0.0006265351237791261,2.7595864805873837e-05,-0.0002678150182463868,-0.0001911286671725021,-0.0040539667131771154
2018-11-15,0.006261724728112439,0.0009570778569753412,0.0022288921550603913,-0.00273363259700119,0.00020849945441911988,0.00024824260844369395,-0.00018796216942683632,-2.394965761450818e-05,0.006958892378968451
2018-11-16,0.0015604905412149428,0.00033390785689457747,0.00019599408425230447,0.004303671194304748,0.0009223224415665587,0.0012399680045902084,0.00019729067757736642,-0.0002993683232603184,0.008454276477140386
2018-11-19,-0.01014871269233395,-0.0026206978908375977,-0.0013447447668377467,0.0005447000240564215,0.00044495963350763554,-0.00013716407009983778,-9.845502551218966e-05,-0.0003121722474446198,-0.013672287035501884
2018-11-20,-0.011103775940313398,-0.0051914741123950114,-0.00215613034815626,-0.004103773873049876,-5.935685389212297e-05,-0.0004392469166964341,-0.00024190121226171926,-0.0003132530618060514,-0.023608912318570877
2018-11-21,0.0020445488237315957,0.004206745902178799,0.0018490260697753725,0.0003496706351739931,-5.9173949187940606e-05,-0.00013747654646558693,0.00021552546747487524,0.0005075142630139418,0.00897638066569505
2018-11-23,-0.004007134266325529,-0.001977813205579937,-0.0011688427026813942,-0.0007986516027017832,0.0001777758957787867,-0.000467736489028292,4.482486067816094e-05,-0.000553063996063985,-0.008750641505923973
2018-11-26,0.009686556720413674,0.004516011621390059,0.0012329989937697183,0.0007502787537670308,-0.00023684550391203096,-0.00033059099460408525,4.479692752890063e-05,0.00047153811807991723,0.016134744636433187
2018-11-27,0.0020186407479150237,-0.0011481189630437093,0.0006959818088572823,0.0016972565691039778,0.0002964003315244046,-0.0007998663847486486,-0.00012532344952147502,-4.810710902287685e-05,0.0025868635510639787
2018-11-28,0.013815146467388795,0.004274070157689147,0.00239448481687814,0.003578970006010618,-2.969102368133303e-05,0.0003595344961576208,0.00026891977318417305,0.0008306769777175705,0.025492111671344728
2018-11-29,-0.0013110365245333265,-0.001515188859911909,-0.0008678839633109559,9.849608649590281e-05,0.0007698542807093477,0.0017677866415376274,-0.0002861165656077636,2.3912357287692034e-05,-0.0013201765473333852
2018-11-30,0.003657260098615822,-0.0012848981407947546,-9.727693443123409e-05,0.0037926926593227607,0.0005907096642109311,5.4973467448005126e-05,-6.275555583492577e-05,-0.00020292793256212473,0.006447777325974479
2018-12-03,0.007944613559319035,0.003966898098517957,0.002020443829569052,0.002146733811101331,0.0006556890743262267,0.0005635867624695035,0.000371698694561351,0.0006921051780252263,0.01836176900788968
2018-12-04,-0.019441147618520338,-0.0077830590050177,-0.0021236003039260764,-0.005920909473463887,0.0013852156219862132,0.000905594448427549,1.7945474270453234e-05,-0.000620523920296634,-0.033580484776540416
2018-12-06,-0.0009105368730872865,-0.002808684220137092,-0.0009263786678535224,0.009901558060958672,0.0007627275959589452,2.7359666805049087e-05,0.0003048147033446691,-0.00034823885643058277,0.006002621409558852
2018-12-07,-0.013941421280665556,-0.0030307949627518594,-0.0018700709716646835,-0.0052397749933239535,0.0008778384642911474,0.0004377388530170334,8.955576747737837e-06,-0.00019277641328722118,-0.02295030572763736
2018-12-10,0.001138330497336959,-0.0023209955312748607,-0.0010531614341697249,-0.0025816594165498866,0.00017512720218333387,-0.0007375192976153411,0.00030385338714942204,7.245939738640406e-05,-0.0050035651955536945
2018-12-11,0.00013615690433801397,0.0009455877451862493,0.000760252745000134,0.0001962026808052464,-0.0007582027895495558,-0.0012048997987772147,0.00017822605068957832,0.00018097730029535965,0.00043430083798781096
2018-12-12,0.0030212568307713904,0.004415388882398763,0.0016348070352664612,-0.006174316390126,-0.0008186373440160266,-0.00043999369834129,0.00010673139700188017,0.0003251227073078234,0.0020703594202630023
2018-12-13,-0.00020348236349707616,-0.0005377899281050147,-2.4722993188941447e-05,0.002311823364817389,0.00017602070666007384,5.511941812788023e-05,0.00026655564838125035,0.0002400676108317068,0.002283591464027268
2018-12-14,-0.011078825498147671,-0.0038693920135243753,-0.0014108980672278171,-0.0011517148559789358,0.00046877712691635316,0.00022021886862626515,-0.00010636512567665513,-0.00041906959647579627,-0.01734726916148863
2018-12-17,-0.011770851055234321,-0.0023817774278792835,-0.0009289517586166363,-0.015065870375537572,0.0008774719231281924,0.0005227179686180472,0.00010647838154100865,-0.0006494095727350824,-0.029290191916715648
2018-12-18,-0.0006580775067344113,0.00024268026680114295,0.000679093145901577,0.00412258111823931,0.0007395367361096694,0.0007810920335403759,0.0003573267543472536,-0.00018119012226402997,0.006083042425940888
2018-12-19,-0.008985331162467624,-0.002879282648282788,-0.0016607297900998687,-0.004390517070181766,0.0010494646678559372,0.0005214190210550695,-7.973084188271917e-05,-0.0009016061404029108,-0.01732631396440667
2018-12-20,-0.009766844415939202,-0.0012240386931916091,0.0007794408059843106,-0.006006078976613649,-0.0003776251793844332,-0.0008491182181382118,-0.00032798557848437996,-0.000872852464873275,-0.018645102720640454
